6355043   29.3750  37.5000  46.0000  54.6250  62.9375  74.5625  84.6250  95.9375 36322 38941 1
6356017   29.3750  37.5000  45.9375  54.5625  62.9375  74.5625  84.6875  95.9375 36322 38941 1
6357040   29.3750  37.5000  46.0000  54.5000  62.8750  74.5000  84.7500  95.9375 36322 38941 1
6358013   29.3750  37.5000  46.0000  54.5625  62.8125  74.5000  84.7500  95.9375 36322 38941 1
6359037   29.4375  37.5625  45.9375  54.5000  62.8125  74.5000  84.7500  95.9375 36322 38941 1
6360010   29.3750  37.5625  46.0000  54.3750  62.8125  74.5625  84.7500  96.0000 36322 38941 1
6361033   29.3750  37.5000  46.0000  54.3750  62.8750  74.5625  84.6875  95.9375 36322 38941 1
6362007   29.3750  37.5000  45.9375  54.4375  62.8125  74.5625  84.6250  95.9375 36322 38941 1
6363030   29.3750  37.5000  46.0000  54.3750  62.8125  74.5625  84.6250  95.8125 36322 38941 1
6364003   29.3125  37.5000  46.0000  54.4375  62.8125  74.6250  84.5625  95.8125 36322 38941 1
6365027   29.3125  37.5000  45.9375  54.5000  62.8750  74.6250  84.5625  95.8125 36322 38941 1
6366050   29.1875  37.1250  45.5625  54.4375  62.5000  73.7500  83.4375  93.6250 36322 38941 1
6367023   28.9375  36.5000  44.6875  54.1250  61.5625  72.0625  81.1250  90.1875 36322 38941 1
6368047   28.6875  35.8750  43.8750  53.3750  60.4375  70.3750  78.8125  87.0000 36322 38941 1
6369020   28.5000  35.4375  43.1250  52.5000  59.4375  68.9375  77.0000  84.5000 36322 38941 1
6370043   28.4375  35.0625  42.3125  51.6250  58.5000  67.6250  75.3125  82.3125 36322 38941 1
6371017   28.3125  34.7500  41.6250  50.6875  57.6875  66.5000  73.6875  80.5000 36322 38941 1
6372040   28.1875  34.5000  41.1250  50.0000  56.8750  65.5625  72.3125  78.5625 36322 38941 1
6373013   28.0000  34.3125  40.8125  49.3125  56.2500  64.6875  71.2500  77.0625 36322 38941 1
6374037   27.9375  34.0000  40.1250  48.7500  55.6250  63.9375  70.1875  75.8125 36322 38941 1
6375010   27.8125  33.7500  39.6875  48.1875  55.0625  63.2500  69.1875  74.6250 36322 38941 1
6376033   27.7500  33.5625  39.3125  47.6875  54.5000  62.6250  68.3750  73.6250 36322 38941 1
6377007   27.6250  33.4375  39.0000  47.2500  54.0000  62.0625  67.5625  72.9375 36322 38941 1
6378030   27.5625  33.3125  38.6875  46.8750  53.5625  61.5625  66.8125  72.3125 36322 38941 1
6379003   27.3750  33.1250  38.4375  46.4375  53.1875  61.1875  66.1875  71.5000 36322 38941 1
6380027   27.3125  33.0000  38.2500  46.1250  52.8125  60.8125  65.7500  71.0625 36322 38941 1
6381050   27.3750  32.9375  38.0000  45.8125  52.4375  60.3750  65.1875  70.6250 36322 38941 1
6382023   27.3125  32.8125  37.7500  45.5000  52.1250  60.0625  64.8125  70.0000 36322 38941 1
6383047   27.1250  32.6875  37.5625  45.2500  51.8125  59.6875  64.3125  69.5000 36322 38941 1
6384020   27.1875  32.5625  37.4375  45.0000  51.5000  59.4375  63.8750  69.1250 36322 38941 1
