0 3 11.8
4e-05 3 11.8
8e-05 3.2 12
0.00012 3.2 12
0.00016 3.2 11.8
0.0002 3.2 12.2
0.00024 3.2 11.8
0.00028 3.2 12
0.00032 3.2 12
0.00036 3.2 12
0.0004 3.2 12
0.00044 3.2 12
0.00048 3.2 12
0.00052 3.2 12
0.00056 3.2 12
0.0006 3.2 11.8
0.00064 3.2 12
0.00068 3.2 12
0.00072 3.2 12
0.00076 3.2 11.8
0.0008 3.2 12
0.00084 3.2 12.2
0.00088 3.2 12
0.00092 3.2 12
0.00096 3.2 12.2
0.001 3.2 11.8
0.00104 3.2 12
0.00108 3.2 12
0.00112 3.2 12
0.00116 3.2 11.8
0.0012 3.2 12
0.00124 3.2 12
0.00128 3.2 11.8
0.00132 3.2 12
0.00136 3.2 12
0.0014 3 12
0.00144 3.2 12
0.00148 3.2 12
0.00152 3.2 12
0.00156 3.2 12
0.0016 3.2 12.2
0.00164 3.2 12
0.00168 3.2 12
0.00172 3.2 12
0.00176 3.2 12
0.0018 3.2 12
0.00184 3.2 11.8
0.00188 3.2 12
0.00192 3.2 12
0.00196 3.2 12
0.002 3.2 12
0.00204 3.2 12.2
0.00208 3.2 12
0.00212 3.2 12
0.00216 3.2 12
0.0022 3.2 12
0.00224 3.2 11.8
0.00228 3.2 11.8
0.00232 3.2 12
0.00236 3.2 12
0.0024 3 12
0.00244 3.2 12
0.00248 3.2 12
0.00252 3.2 12
0.00256 3.2 12
0.0026 3 12
0.00264 3.2 12
0.00268 3.2 11.8
0.00272 3.2 12
0.00276 3.2 12
0.0028 3 11.8
0.00284 3.2 12
0.00288 3.2 11.8
0.00292 3 12
0.00296 3 12
0.003 3 12
0.00304 3.2 12
0.00308 3.2 12
0.00312 3.2 12
0.00316 3.2 12
0.0032 3.2 12
0.00324 3.2 12
0.00328 3.2 11.8
0.00332 3.2 12
0.00336 3.2 12
0.0034 3.2 12
0.00344 3.2 11.8
0.00348 3.2 12
0.00352 3.2 12
0.00356 3.2 11.8
0.0036 3.2 12
0.00364 3.2 12
0.00368 3.2 12
0.00372 3 12
0.00376 3.2 12
0.0038 3.2 12
0.00384 3.2 11.8
0.00388 3.2 12
0.00392 3.2 12
0.00396 3.2 12
0.004 3.2 12
0.00404 3.2 11.8
0.00408 3.2 11.8
0.00412 3.2 12
0.00416 3.2 12
0.0042 3.2 11.8
0.00424 3.2 12
0.00428 3.2 12
0.00432 3 11.8
0.00436 3 12
0.0044 3 12
0.00444 3.2 12
0.00448 3.2 11.8
0.00452 3.2 12
0.00456 3.2 11.8
0.0046 3.2 12
0.00464 3.2 12
0.00468 3.2 11.8
0.00472 3.2 12
0.00476 3.2 12
0.0048 3.2 11.8
0.00484 3.2 12
0.00488 3.2 11.8
0.00492 3 11.8
0.00496 3.2 12
0.005 3.2 12
0.00504 3.2 12
0.00508 3.2 11.8
0.00512 3.2 11.8
0.00516 3 12
0.0052 3.2 11.8
0.00524 3.2 11.8
0.00528 3 12
0.00532 3.2 11.8
0.00536 3.2 12
0.0054 3.2 12
0.00544 3 11.8
0.00548 3.2 12
0.00552 3 12
0.00556 3.2 12
0.0056 3.2 12
0.00564 3 12
0.00568 3.2 12
0.00572 3.2 11.8
0.00576 3.2 12
0.0058 3.2 12
0.00584 3.2 11.8
0.00588 3.2 12
0.00592 3.2 12
0.00596 3.2 11.8
0.006 3 12
0.00604 3.2 12
0.00608 3.2 12
0.00612 3.2 11.8
0.00616 3.2 12
0.0062 3.2 12
0.00624 3.2 11.8
0.00628 3 12
0.00632 3.2 11.8
0.00636 3.2 11.8
0.0064 3.2 12
0.00644 3.2 12
0.00648 3.2 11.8
0.00652 3.2 12.2
0.00656 3.2 12
0.0066 3.2 12
0.00664 3.2 12
0.00668 3.2 12
0.00672 3.2 11.8
0.00676 3.2 12
0.0068 3.2 12
0.00684 3.2 11.8
0.00688 3.2 12
0.00692 3.2 12
0.00696 3.2 12
0.007 3.2 12
0.00704 3 12
0.00708 3.2 12
0.00712 3 11.8
0.00716 3.4 11.8
0.0072 3.2 12
0.00724 3 11.8
0.00728 3.2 12
0.00732 3 12
0.00736 3.2 12
0.0074 3.2 12
0.00744 3.2 12
0.00748 3.2 12
0.00752 3.2 12
0.00756 3.2 11.8
0.0076 3.2 12
0.00764 3.2 12
0.00768 3.2 12
0.00772 3.2 12
0.00776 3 12
0.0078 3 12
0.00784 3.2 12
0.00788 3.2 12
0.00792 3.2 12
0.00796 3.2 11.8
0.008 3.2 12
0.00804 3.2 12
0.00808 3.2 12
0.00812 3.2 11.8
0.00816 3 12
0.0082 3.2 12
0.00824 3.2 12
0.00828 3.2 11.8
0.00832 3.2 12
0.00836 3.2 12
0.0084 3.2 12
0.00844 3 12
0.00848 3 11.8
0.00852 3.2 12
0.00856 3 12
0.0086 3.2 12
0.00864 3 12
0.00868 3.2 12
0.00872 3.2 12
0.00876 3.2 12
0.0088 3 12
0.00884 3.2 12
0.00888 3 11.8
0.00892 3.2 12
0.00896 3.2 11.8
0.009 3.2 11.8
0.00904 3.2 12
0.00908 3 12
0.00912 3.2 12
0.00916 3.2 12
0.0092 3.2 12
0.00924 3.2 11.8
0.00928 3.2 12
0.00932 3.2 12
0.00936 3.2 12
0.0094 3.2 12
0.00944 3.2 12
0.00948 3.2 12
0.00952 3.2 12
0.00956 3.2 12
0.0096 3.2 12
0.00964 3.2 11.8
0.00968 3.2 12
0.00972 3.2 12
0.00976 3.2 11.8
0.0098 3.2 12
0.00984 3.2 12
0.00988 3.2 12
0.00992 3.2 12
0.00996 3.2 12
0.01 3 12
0.01004 3.2 12
0.01008 3.2 12
0.01012 3.2 12
0.01016 3.2 12
0.0102 3.2 12
0.01024 3.2 12
0.01028 3.2 11.8
0.01032 3.2 12
0.01036 3.2 12
0.0104 3.2 11.8
0.01044 3.2 12
0.01048 3.2 12
0.01052 3.2 12
0.01056 3.2 12
0.0106 3.2 12
0.01064 3.2 12
0.01068 3.2 11.8
0.01072 3.2 12
0.01076 3 11.8
0.0108 3.2 11.8
0.01084 3.2 12
0.01088 3.2 11.8
0.01092 3.2 11.8
0.01096 3.2 12
0.011 3.2 12
0.01104 3 12
0.01108 3.2 12
0.01112 3.2 12
0.01116 3.2 12
0.0112 3.2 12
0.01124 3.2 12
0.01128 3.2 11.8
0.01132 3.2 12
0.01136 3 12
0.0114 3.2 12
0.01144 3 12
0.01148 3.2 11.8
0.01152 3 11.8
0.01156 3 12
0.0116 3.2 12
0.01164 3 12
